EVENT_NUMBER	SIZE	DISTANCE	LENGTH	WIDTH	AZWIDTH	MISS	ALPHA
2391	804.951	93.395	51.85	33.801	9647.32	64.656	43.789
2392	471.648	327.725	38.994	37.772	108157.912	87.447	15.486
2393	916.198	92.778	49.672	32.456	9454.031	64.889	44.347
2394	752.277	93.647	52.342	34.342	9688.494	67.298	45.972
2395	809.613	236.431	51.434	33.064	56503.403	227.036	73.74
2396	852.933	92.977	51.833	35.249	9601.209	63.223	42.844
2397	781.047	94.906	51.43	36.248	9987.651	62.491	41.148
2398	767.227	94.241	50.26	34.734	9757.416	68.024	46.22
2399	916.676	236.348	53.706	32.553	56449.748	228.097	74.796
2400	769.256	95.229	52.887	35.071	10034.009	66.464	44.267
2401	751.189	96.985	50.698	35.564	10324.713	68.089	44.588
2402	815.758	92.623	51.617	35.553	9539.191	62.45	42.377
2403	686.729	180.958	48.314	34.892	33424.718	167.962	68.125
2404	744.268	96.37	51.097	35.241	10196.908	69.032	45.725
2405	813.827	92.911	52.586	33.118	9530.445	67.314	46.386
2406	748.202	93.287	50.717	36.713	9681.551	59.857	39.941
2407	777.358	93.394	51.383	33.845	9639.461	64.363	43.551
2408	856.125	90.7	47.831	31.873	9053.779	59.643	41.148
2409	700.591	95.032	53.243	33.785	10000.617	64.976	43.157
2410	789.864	94.104	52.41	34.632	9798.268	66.001	44.507
2411	752.634	96.942	52.517	34.78	10359.756	66.814	43.551
2412	832.07	96.949	51.11	35.478	10316.598	69.109	45.48
2413	767.425	92.526	50.456	34.16	9452.805	64.477	44.187
2414	910.468	90.607	48.737	32.155	9029.654	63.234	44.267
2415	743.278	94.109	51.554	36.242	9784.421	68.146	46.386
2416	999.143	85.296	46.878	40.197	8233.328	44.095	31.131
2417	902.005	91.18	48.149	32.111	9156.424	59.47	40.693
2418	975.065	89.492	47.137	32.309	8831.049	57.892	40.316
2419	751.342	146.358	53.125	34.355	22749.658	32.697	12.885
2420	755.203	93.185	50.383	36.154	9618.943	63.225	42.688
2421	788.635	95.391	52.082	34.141	10004.012	69.173	46.469
2422	885.434	90.546	47.935	33.217	9043.406	59.801	41.3
2423	891.561	90.36	47.006	33.721	9002.482	58.436	40.316
2424	926.93	89.747	48.467	32.321	8867.474	62.916	44.507
2425	792.543	94.951	52.402	34.901	9973.455	65.569	43.709
2426	2418.772	195.408	96.801	60.119	42542.553	32.264	9.497
2427	803.134	96.763	51.594	34.961	10280.919	69.193	45.643
2428	757.374	93.65	50.209	35.54	9705.718	61.944	41.376
2429	878.324	236.4	51.968	32.785	56464.462	229.739	76.41
2430	766.027	96.096	50.897	34.951	10121.946	70.189	46.886
2431	730.76	94.73	51.068	33.715	9852.249	68.312	46.137
2432	775.775	94.525	50.37	36.325	9864.162	65.352	43.709
2433	783.955	92.386	50.445	34.771	9438.675	64.06	43.868
2434	1937.54	272.004	74.286	49.674	76538.676	88.781	19.026
2435	824.271	95.126	53.56	34.206	10013.141	66.804	44.588
2436	1776.73	170.531	85.859	50.536	32255.643	63.86	21.963
2437	1024.081	85.582	49.288	30.562	8065.399	65.364	49.818
2438	624.351	166.224	53.361	33.241	28334.459	150.132	64.555
2439	774.409	95.593	52.933	35.337	10107.607	66.871	44.427
2440	721.897	95.613	51.107	34.964	10063.89	66.636	44.187
2441	1733.744	159.093	87.372	49.808	28558.191	59.535	21.963
2442	759.516	95.288	53.54	33.969	10048.028	66.202	44.027
2443	736.857	94.791	51.154	35.007	9870.287	70.045	47.646
2444	788.039	94.03	51.283	35.673	9787.805	64.379	43.236
2445	860.57	92.476	48.956	31.96	9400.32	61.856	41.99
2446	906.658	91.344	46.414	34.282	9180.566	58.139	39.494
2447	440.983	325.294	40.466	36.331	106631.343	10.201	1.776
2448	739.557	97.287	51.596	35.2	10442.749	63.431	40.693
2449	769.319	92.171	49.57	36.382	9428.592	60.52	41.071
2450	953.203	89.973	47.915	32.92	8932.004	59.8	41.682
2451	780.516	298.552	52.298	34.698	90387.985	110.133	21.654
2452	795.149	94.741	52.073	34.132	9904.969	66.299	44.427
2453	774.478	96.102	52.37	34.565	10164.619	68.697	45.643
2454	809.803	96.536	52.711	35.284	10279.802	67.888	44.668
2455	819.863	94.577	50.963	35.827	9866.662	66.96	45.072
2456	755.165	97.493	51.885	34.081	10436.0	67.728	44.027
2457	779.691	94.992	52.318	34.958	9934.913	69.972	47.476
2458	622.793	182.264	51.349	35.03	33932.692	167.912	67.073
2459	718.88	94.236	51.007	35.832	9840.382	62.415	41.453
2460	868.723	90.692	47.52	33.141	9069.146	58.537	40.166
2461	1578.532	168.008	85.976	52.361	31397.02	64.945	22.768
2462	846.81	94.995	51.878	34.149	9939.044	67.428	45.235
2463	764.234	95.842	51.277	32.566	10112.806	63.174	41.224
2464	1893.72	182.097	107.617	52.736	38210.509	51.711	16.499
2465	950.36	92.685	48.572	32.618	9425.634	63.496	43.236
2466	756.24	96.499	52.096	34.047	10229.473	68.729	45.398
2467	910.594	91.85	47.444	32.695	9257.887	61.402	41.99
2468	751.794	96.268	52.828	35.015	10236.797	66.694	43.868
2469	725.326	96.091	52.575	33.562	10138.533	69.841	46.635
2470	793.987	96.109	52.106	35.065	10171.687	68.333	45.316
2471	924.749	235.821	56.867	32.107	56181.621	229.584	76.906
2472	2569.317	99.298	101.21	56.751	12001.919	87.831	62.252
2473	737.86	93.998	51.532	34.125	9764.398	64.424	43.236
2474	625.215	169.111	52.544	33.801	29302.218	153.682	65.368
2475	1624.645	168.263	85.94	51.991	31482.034	64.683	22.582
2476	952.801	92.733	47.959	32.614	9428.504	62.509	42.377
2477	804.287	171.745	47.976	39.517	30412.782	132.458	50.444
2478	834.99	93.624	52.744	34.295	9707.056	65.976	44.83
2479	745.958	93.439	51.462	34.897	9642.499	66.738	45.561
2480	927.724	90.581	47.574	33.569	9039.671	60.608	41.99
2481	776.841	95.947	50.798	34.061	10108.176	66.74	44.107
2482	755.5	94.499	52.18	33.843	9844.781	67.277	45.398
2483	497.945	324.787	39.573	35.127	106265.435	31.095	5.509
2484	728.6	93.035	53.103	33.271	9588.766	65.647	44.91
2485	906.692	89.77	48.426	32.555	8854.273	65.068	46.469
2486	747.732	94.447	52.071	34.051	9850.586	65.812	44.187
2487	855.968	93.22	51.57	34.877	9575.439	69.341	48.073
2488	836.352	224.364	49.04	39.032	51488.984	67.247	17.458
2489	769.0	93.456	51.225	33.737	9632.543	65.708	44.668
2490	765.816	96.864	53.023	35.604	10346.92	69.015	45.398
2491	748.444	93.662	52.391	33.753	9677.621	67.795	46.386
2492	920.2	92.201	49.733	32.149	9377.1	61.029	41.453
2493	754.729	95.404	51.448	34.54	10038.392	65.14	43.079
2494	951.954	90.326	47.311	33.464	8977.912	61.471	42.922
2495	816.332	95.28	51.731	35.014	10020.84	65.865	43.709
2496	828.173	96.328	51.928	34.828	10208.717	68.219	45.072
2497	714.718	227.039	51.828	33.998	52742.369	94.925	24.708
2498	876.318	92.69	48.169	32.384	9449.07	59.237	39.717
2499	760.25	95.085	52.261	36.413	10021.612	65.354	43.393
2500	1270.422	275.519	79.997	39.643	77530.799	221.658	53.61
2501	776.26	95.358	52.316	34.947	10007.869	69.942	47.138
2502	826.526	95.182	51.978	34.529	9987.203	67.166	44.91
2503	702.634	96.066	52.584	34.612	10196.136	65.504	43.0
2504	749.721	96.495	52.608	33.924	10252.352	67.47	44.347
2505	763.713	96.224	51.358	33.341	10147.508	68.591	45.48
2506	845.835	93.592	51.886	34.17	9679.348	65.9	44.749
2507	863.818	90.201	48.094	32.143	8941.623	62.916	44.267
2508	898.519	193.068	56.861	32.593	38456.062	119.686	38.316
2509	915.351	89.571	48.033	33.356	8861.641	60.332	42.377
2510	776.388	94.083	52.021	35.02	9788.495	66.234	44.749
2511	733.861	96.926	51.552	35.217	10348.52	65.794	42.766
2512	732.494	95.135	50.823	35.036	9962.758	66.721	44.507
2513	903.987	315.802	88.957	38.393	100468.468	315.628	87.437
2514	744.287	319.75	52.716	33.224	102946.814	288.15	64.29
2515	881.622	90.811	50.162	32.148	9063.098	66.806	47.392
2516	785.291	93.363	50.657	36.403	9667.602	62.752	42.222
2517	458.504	330.541	38.863	37.896	109994.671	211.686	39.792
2518	909.974	90.122	47.669	31.777	8927.03	61.213	42.766
2519	819.76	93.514	51.886	33.786	9643.421	67.28	45.972
2520	757.302	93.982	51.104	34.599	9754.928	64.722	43.551
2521	796.609	95.314	52.456	34.837	10005.205	69.484	46.803
2522	888.422	90.783	48.409	31.791	9074.43	60.584	41.836
2523	520.7	334.766	40.965	35.669	112873.217	131.016	23.017
2524	945.448	91.749	48.198	33.221	9259.318	61.949	42.454
2525	922.905	92.483	50.112	32.171	9405.984	64.605	44.347
2526	751.226	93.701	50.99	35.859	9746.531	61.19	40.768
2527	900.324	92.611	49.597	32.392	9419.169	64.882	44.507
2528	738.008	97.602	52.965	34.656	10517.878	65.324	41.99
2529	2426.858	62.631	87.328	72.889	6672.138	18.409	17.098
2530	1544.513	37.597	51.831	35.95	2142.787	29.388	51.444
2531	713.422	95.349	52.09	34.861	10013.334	68.622	46.054
2532	1011.408	87.738	49.0	31.97	8471.989	65.78	48.59
2533	756.761	93.152	50.936	37.021	9634.107	63.863	43.314
2534	888.008	90.286	48.023	31.262	8955.292	61.638	43.079
2535	769.005	93.468	51.996	34.209	9675.974	64.178	43.393
2536	836.592	92.783	50.958	35.201	9551.043	62.131	42.067
2537	2086.725	223.273	89.996	58.824	52900.819	139.584	38.682
2538	891.974	89.474	47.814	32.417	8818.095	61.251	43.236
2539	921.109	89.932	48.245	32.195	8902.408	62.133	43.709
2540	758.708	94.806	51.546	36.066	9940.28	65.742	43.868
2541	900.87	89.527	47.679	32.235	8814.641	62.126	43.948
2542	1465.5	170.002	94.37	39.214	32886.023	38.895	13.238
2543	814.203	94.126	51.169	35.797	9795.945	65.473	44.107
2544	696.01	97.954	52.388	34.328	10554.776	66.835	43.0
2545	807.495	94.63	51.235	34.28	9865.314	66.295	44.507
2546	1867.77	113.441	91.394	37.006	14405.699	96.904	58.649
2547	555.031	185.231	51.68	33.975	35011.612	168.46	65.368
2548	1456.364	270.771	101.601	36.471	74565.369	252.251	68.749
2549	896.408	83.26	47.518	39.436	7920.594	37.185	26.551
2550	755.898	97.302	52.314	34.409	10422.201	66.781	43.314
2551	962.991	89.638	47.625	33.46	8887.846	57.448	39.866
2552	788.639	93.784	51.834	35.812	9735.628	66.493	45.154
2553	754.752	319.861	53.025	34.109	103045.496	288.114	64.29
2554	1580.317	165.04	84.85	51.727	30344.396	61.734	21.963
2555	869.642	92.341	47.161	32.568	9336.307	62.237	42.377
2556	507.409	331.43	40.945	35.652	110613.941	190.842	35.17
2557	885.495	93.578	49.2	31.943	9601.179	63.783	43.0
2558	465.574	326.975	38.423	35.582	107646.249	42.448	7.47
2559	793.132	97.227	51.741	34.759	10403.241	66.214	42.922
2560	716.185	93.869	52.478	34.757	9728.27	68.556	46.886
2561	801.138	94.96	50.944	33.99	9913.508	66.869	44.749
2562	725.521	94.159	52.1	35.791	9869.612	60.589	40.016
2563	1855.561	212.764	81.045	34.807	46383.748	190.851	63.766
2564	747.241	94.025	53.399	33.771	9765.399	68.403	46.635
2565	888.371	93.627	49.514	31.589	9628.274	62.24	41.682
2566	854.877	238.973	51.692	34.203	57749.293	229.26	73.536
2567	710.509	97.018	54.942	33.852	10377.496	70.529	46.635
2568	922.073	91.186	47.195	33.227	9143.022	60.15	41.3
2569	744.75	95.357	51.796	34.878	10006.468	68.84	46.22
2570	875.389	90.891	48.106	32.103	9078.133	62.115	43.079
2571	779.808	94.031	52.397	33.779	9799.519	63.276	42.299
2572	789.15	93.164	52.399	33.895	9589.522	67.186	46.137
2573	1549.035	165.263	87.855	51.512	30565.898	66.592	23.766
2574	752.558	94.842	51.866	34.303	9922.73	66.278	44.347
2575	818.985	94.411	50.1	36.466	9863.126	62.021	41.071
2576	735.736	95.104	50.553	35.437	9964.906	65.764	43.709
2577	799.216	92.923	51.204	35.354	9596.075	61.052	41.071
2578	749.908	94.038	51.883	34.562	9762.032	66.938	45.398
2579	1674.121	258.092	66.731	38.859	67893.344	205.409	52.75
2580	915.428	91.202	49.139	31.223	9173.658	59.602	40.844
2581	939.3	89.342	47.079	33.042	8808.256	58.262	40.693
2582	712.644	97.267	53.059	34.641	10430.549	67.445	43.868
2583	715.252	95.773	52.321	35.62	10151.585	64.916	42.688
2584	744.061	95.147	52.419	34.429	10011.313	65.018	43.079
2585	758.429	91.779	51.313	34.233	9316.395	65.857	45.89
2586	2865.044	186.141	131.866	37.576	40432.993	102.599	33.436
2587	436.499	324.922	38.409	36.964	106309.409	3.014	0.516
2588	775.151	95.685	52.681	35.181	10118.787	66.714	44.187
2589	771.728	96.688	51.44	35.25	10277.651	68.058	44.749
2590	771.338	96.037	52.083	34.406	10186.509	64.287	41.99
2591	782.604	93.041	51.614	35.044	9576.827	66.159	45.316
2592	725.08	94.96	51.583	36.699	10001.799	63.345	41.836
2593	769.627	93.528	50.077	35.438	9665.999	63.336	42.61
2594	741.112	94.349	52.023	33.285	9817.488	65.927	44.347
2595	788.432	94.444	49.677	35.344	9815.013	65.554	43.948
2596	925.945	89.397	48.311	32.312	8786.343	64.238	45.972
2597	794.075	94.578	51.54	34.679	9850.61	68.097	46.054
2598	702.773	320.489	53.585	34.328	103465.601	287.36	63.766
2599	779.472	94.92	50.466	35.821	9975.124	60.465	39.568
2600	776.907	93.511	51.776	33.806	9664.068	65.062	44.107
2601	792.122	93.446	51.676	34.805	9656.067	65.865	44.83
2602	764.175	93.821	51.991	33.875	9744.908	63.701	42.766
2603	880.27	88.916	48.903	31.774	8712.197	63.156	45.235
2604	738.36	93.295	51.177	35.591	9637.621	64.763	43.948
2605	739.831	94.398	51.099	34.982	9808.835	68.238	46.303
2606	704.956	95.806	52.63	33.564	10106.699	67.687	44.991
2607	750.55	95.813	51.539	34.663	10077.637	69.872	46.803
2608	466.023	322.711	39.042	37.591	104901.595	6.426	1.146
2609	16305.222	121.174	153.296	121.082	21317.768	109.613	64.823
2610	1665.141	28.984	79.805	45.287	2260.879	14.789	30.664
2611	714.832	96.873	52.315	34.768	10295.73	71.204	47.307
2612	706.767	94.569	52.05	33.396	9850.796	67.085	45.154
2613	739.266	97.92	52.65	34.682	10553.586	67.445	43.551
2614	830.383	95.404	51.55	35.273	10003.004	70.232	47.392
2615	707.097	95.314	52.659	34.915	9993.833	71.072	48.245
2616	738.897	298.121	52.848	33.967	90153.427	109.218	21.469
2617	986.107	301.073	53.892	33.625	91971.883	108.623	21.162
2618	737.145	94.224	52.962	34.55	9809.262	68.238	46.386
2619	781.372	94.485	53.131	34.02	9853.061	68.505	46.469
2620	772.435	95.054	50.873	36.178	10005.794	61.922	40.617
2621	763.781	93.596	50.386	35.573	9677.878	64.638	43.709
2622	933.124	88.998	49.015	31.117	8710.785	64.073	46.054
2623	749.002	93.162	51.056	35.935	9633.289	62.576	42.222
2624	788.47	94.856	50.937	36.332	9931.055	66.731	44.668
2625	779.005	93.888	53.34	33.868	9734.308	68.752	47.054
2626	782.408	92.325	52.108	34.839	9444.839	66.281	45.89
2627	732.119	93.57	50.039	34.533	9658.057	63.583	42.844
2628	767.001	95.919	52.209	35.27	10150.844	67.178	44.427
2629	784.991	93.537	50.772	35.041	9689.923	62.108	41.606
2630	717.027	97.519	52.245	35.243	10450.904	69.454	45.398
2631	846.12	299.592	52.646	34.633	91017.233	114.716	22.52
2632	925.091	91.589	47.448	32.695	9197.365	62.798	43.314
2633	542.959	333.337	38.999	35.853	111862.517	90.396	15.724
2634	759.135	96.618	50.791	34.817	10249.028	67.23	44.107
2635	779.539	93.268	50.994	35.468	9633.536	63.925	43.236
2636	1822.589	162.557	87.526	50.061	29671.344	62.784	22.706
2637	780.205	95.111	53.007	33.487	10002.549	65.296	43.393
2638	805.16	94.269	51.014	35.715	9821.626	65.161	43.709
2639	771.734	94.101	51.579	33.712	9764.688	65.914	44.427
2640	897.923	101.349	56.906	32.885	11262.619	74.354	47.223
2641	860.278	102.583	56.67	32.681	11551.366	71.971	44.588
2642	902.789	90.315	48.407	32.463	8985.032	61.736	43.157
2643	2363.043	80.856	96.247	58.902	10160.666	3.284	2.35
2644	1854.095	107.972	84.893	37.128	12733.929	99.56	67.22
2645	787.317	94.916	51.965	35.179	9939.086	67.696	45.48
2646	765.152	94.724	52.462	33.977	9928.726	64.38	42.844
2647	764.678	97.914	53.701	33.84	10574.373	66.735	43.0
2648	904.659	89.334	48.288	31.726	8777.432	62.964	44.83
2649	1393.683	217.947	115.572	34.732	50859.084	158.22	46.552
2650	770.913	94.912	54.052	33.77	9940.393	69.714	47.307
2651	894.728	90.359	47.528	32.903	8972.523	62.548	43.789
2652	785.492	93.446	50.744	36.273	9712.469	59.123	39.272
2653	586.173	325.883	36.508	34.211	106835.676	193.741	36.513
2654	760.414	96.294	51.832	34.399	10205.451	66.952	44.027
2655	891.791	90.662	48.239	32.199	9034.001	62.72	43.789
2656	823.417	93.63	51.695	36.0	9717.561	65.181	44.107
2657	490.229	327.989	39.569	38.078	108353.769	74.103	13.062
2658	915.096	90.542	48.303	31.72	9010.892	62.201	43.393
2659	758.44	94.426	51.809	34.458	9833.833	67.046	45.235
2660	809.536	94.99	50.118	35.812	9954.462	63.712	42.144
2661	557.838	331.618	39.194	37.675	110734.029	54.543	9.439
2662	706.639	94.225	52.898	34.382	9830.71	65.935	44.427
2663	775.014	91.36	50.473	35.684	9279.204	61.552	42.377
2664	766.145	94.789	52.085	35.53	9912.834	68.672	46.386
2665	793.312	94.692	51.476	35.067	9928.095	62.757	41.529
2666	738.208	94.517	52.174	34.935	9852.992	68.481	46.469
2667	817.485	96.046	51.864	34.38	10127.896	69.762	46.552
2668	765.233	171.252	52.336	33.448	30024.037	155.099	64.958
2669	770.234	97.419	50.627	34.702	10394.841	68.322	44.507
2670	467.101	329.913	38.215	37.909	109569.924	79.323	13.887
2671	926.385	92.866	47.981	32.358	9444.172	63.342	43.0
2672	518.608	335.762	41.179	35.513	113512.52	188.622	34.194
2673	926.249	89.788	48.796	30.884	8878.316	61.321	43.079
2674	938.896	90.555	48.118	31.945	9024.02	60.859	42.222
2675	449.776	323.465	40.108	37.91	105357.558	300.611	68.279
2676	836.423	309.797	52.504	34.511	96922.207	228.456	47.476
2677	776.462	95.687	52.212	34.705	10070.277	69.65	46.719
2678	778.126	94.093	52.187	34.459	9776.019	67.154	45.561
2679	715.681	94.817	52.229	33.341	9896.232	67.721	45.561
2680	770.826	96.031	51.225	36.188	10141.045	69.796	46.635
2681	740.747	94.671	51.805	34.318	9874.547	67.564	45.561
2682	935.643	91.066	47.252	33.761	9110.791	62.616	43.472
2683	738.461	93.158	52.434	34.701	9658.744	61.696	41.453
2684	990.983	243.839	49.487	34.884	60126.413	230.736	71.085
2685	710.514	96.37	53.95	34.515	10238.399	70.136	46.719
2686	900.722	90.627	48.348	32.642	9055.375	60.493	41.836
2687	466.674	323.958	39.114	37.766	105661.508	318.413	79.42
2688	789.84	237.856	53.045	33.574	57186.954	230.494	75.696
2689	944.338	90.201	48.118	32.369	8942.532	63.234	44.507
2690	739.78	94.35	52.014	35.272	9856.342	65.032	43.551
2691	835.803	308.798	52.202	35.048	96327.118	221.946	45.972
2692	994.916	244.171	50.876	33.896	60268.12	230.64	70.909
2693	919.101	91.499	48.764	32.409	9217.401	61.613	42.299
2694	724.288	95.102	52.444	35.116	9996.211	66.717	44.588
2695	698.978	96.572	51.595	34.694	10269.498	65.95	43.079
2696	799.225	93.076	51.729	34.571	9551.797	68.734	47.561
2697	784.057	93.988	50.488	35.732	9756.951	64.878	43.63
2698	865.173	90.44	48.737	32.748	9026.226	61.068	42.454
2699	795.943	93.805	52.259	34.176	9700.742	68.606	46.97
2700	671.642	96.342	52.581	34.578	10212.055	69.264	45.972
2701	767.99	94.874	51.957	33.622	9913.393	67.0	44.91
2702	739.216	94.737	53.621	33.465	9886.351	70.065	47.731
2703	721.033	93.221	52.053	33.679	9606.067	65.639	44.749
2704	1230.005	259.578	82.547	38.412	69403.086	184.898	45.398
2705	703.958	95.506	53.716	34.172	10071.458	68.614	45.89
2706	1013.952	87.651	49.96	30.92	8472.231	64.576	47.476
2707	801.537	93.311	50.42	35.912	9623.059	65.315	44.427
2708	908.85	91.053	47.8	33.589	9153.232	58.047	39.643
2709	483.728	333.234	40.025	35.91	111776.883	217.8	40.844
2710	936.476	92.203	48.616	31.411	9327.446	62.432	42.61
2711	776.388	94.731	52.811	33.546	9899.855	67.39	45.316
2712	883.698	92.29	48.615	32.404	9335.811	64.828	44.588
2713	463.267	327.324	40.455	36.981	107946.624	88.928	15.783
2714	740.045	95.839	51.559	35.455	10151.511	63.955	41.836
2715	771.603	92.246	52.249	33.669	9422.7	65.519	45.235
2716	779.516	95.918	52.201	34.269	10115.127	69.072	46.054
2717	3626.056	160.129	83.885	75.836	28592.843	125.839	51.813
2718	786.819	96.655	52.434	35.311	10285.393	69.096	45.643
2719	863.592	90.924	48.615	32.534	9094.837	62.933	43.789
2720	757.273	93.151	50.714	34.608	9592.954	63.755	43.157
2721	789.177	95.94	52.502	34.167	10121.651	69.371	46.303
2722	764.186	96.321	52.478	34.726	10220.054	68.082	44.991
2723	900.189	90.617	49.199	31.7	9037.296	63.064	44.107
2724	631.035	171.684	52.882	33.739	30181.81	155.881	65.23
2725	1017.709	91.203	48.75	31.775	9132.014	63.788	44.347
2726	801.788	92.253	51.084	33.629	9392.667	65.882	45.561
2727	783.697	93.746	51.802	35.074	9721.228	65.923	44.668
2728	1432.452	107.808	91.994	39.816	12992.572	96.943	64.027
2729	490.586	327.176	38.906	37.238	107786.614	142.006	25.722
2730	601.228	185.087	52.561	32.989	34943.328	167.83	65.094
2731	904.545	91.718	48.71	31.872	9276.697	58.649	39.717
2732	703.42	95.512	53.436	34.942	10086.334	67.906	45.316
2733	764.228	95.819	52.672	34.415	10134.508	66.63	44.027
2734	704.31	94.444	52.483	35.415	9860.841	67.795	45.89
2735	1238.324	231.361	54.387	29.583	54009.232	226.188	77.959
2736	820.81	93.595	51.857	33.843	9655.117	67.685	46.303
2737	736.04	95.479	51.337	33.483	10018.011	66.875	44.427
2738	821.5	190.296	46.75	31.694	36728.364	187.517	80.064
2739	667.516	93.929	51.876	34.739	9744.715	66.804	45.316
2740	891.483	90.266	49.25	31.815	8984.951	61.946	43.314
2741	806.139	96.459	52.569	35.011	10304.675	62.975	40.768
2742	549.614	353.163	58.557	27.112	125090.985	353.158	90.0
